uid,total_act_mins,variant_number
45485,6.0,1
45486,89.0,1
45487,8.0,1
45488,44.0,1
45489,321.0,1
45490,3299.0,1
45491,30.0,1
45492,37.0,1
45493,115.0,1
45494,65.0,1
45495,7.0,1
45496,5.0,1
45497,1.0,1
45500,592.0,1
45501,755.0,1
45502,1397.0,1
45503,206.0,1
45504,56.0,1
45505,3.0,1
45506,1111.0,1
45507,70.0,1
45508,60.0,1
45510,11.0,1
45511,66.0,1
45512,247.0,1
45513,2119.0,1
45514,1263.0,1
45515,71.0,1
45516,8.0,1
45518,200.0,1
45519,8.0,1
45520,225.0,1
45521,359.0,1
45522,122.0,1
45523,2.0,1
45524,1.0,1
45525,11.0,1
45526,29.0,1
45529,1297.0,1
45530,10.0,1
45531,25.0,1
45532,793.0,1
45533,26.0,1
45534,78.0,1
45535,40.0,1
45536,218.0,1
45537,51.0,1
45538,48.0,1
45539,5.0,1
45540,13.0,1
45541,460.0,1
45542,3.0,1
45543,137.0,1
45544,65.0,1
45545,5405.0,1
45546,6.0,1
45547,46.0,1
45548,96.0,1
45549,649.0,1
45550,179.0,1
45551,17.0,1
45552,15.0,1
45553,9.0,1
45554,130.0,1
45555,20.0,1
45556,2.0,1
45557,55.0,1
45558,11.0,1
45559,259.0,1
45560,63.0,1
45561,18.0,1
45562,13.0,1
45563,487.0,1
45564,65.0,1
45566,48.0,1
45567,12.0,1
45568,7.0,1
45569,7554.0,1
45571,21.0,1
45572,48.0,1
45573,290.0,1
45574,186.0,1
45575,2.0,1
45576,18.0,1
45577,41.0,1
45578,284.0,1
45579,606.0,1
45580,110.0,1
45581,88.0,1
45582,103.0,1
45583,228.0,1
45584,75.0,1
45585,909.0,1
45586,563.0,1
45588,413.0,1
45589,17404.0,1
45590,190.0,1
45591,1088.0,1
45592,73.0,1
45594,29.0,1
45595,12.0,1
45596,168.0,1
45599,127.0,1
45600,115.0,1
45601,90.0,1
45602,28.0,1
45603,62.0,1
45604,84.0,1
45605,89.0,1
45606,126.0,1
45607,136.0,1
45608,33.0,1
45609,6.0,1
45610,10.0,1
45611,2390.0,1
45612,113.0,1
45613,143.0,1
45614,43.0,1
45615,158.0,1
45616,33.0,1
45617,2616.0,1
45618,31.0,1
45619,607.0,1
45620,34.0,1
45621,17.0,1
45622,32.0,1
45623,8.0,1
45624,309.0,1
45625,178.0,1
45627,88.0,1
45628,13.0,1
45629,706.0,1
45630,16.0,1
45631,19.0,1
45632,7.0,1
45633,35.0,1
45634,198.0,1
45635,12.0,1
45636,9.0,1
45638,16.0,1
45639,1250.0,1
45640,103.0,1
45641,9.0,1
45642,2331.0,1
45643,36.0,1
45644,240.0,1
45646,98.0,1
45647,13.0,1
45648,99.0,1
45649,38.0,1
45650,668.0,1
45651,34.0,1
45652,394.0,1
45653,16.0,1
45654,122.0,1
45655,14.0,1
45656,109.0,1
45657,511.0,1
45658,6.0,1
45659,44.0,1
45660,6530.0,1
45661,17.0,1
45663,68.0,1
45664,64.0,1
45665,28.0,1
45666,107.0,1
45667,50.0,1
45668,30.0,1
45669,30.0,1
45670,21.0,1
45671,111.0,1
45672,29.0,1
45673,5.0,1
45674,66.0,1
45675,36.0,1
45676,61.0,1
45677,13.0,1
45678,64.0,1
45680,351.0,1
45681,394.0,1
45682,147.0,1
45683,37.0,1
45685,17.0,1
45686,20.0,1
45687,760.0,1
45690,688.0,1
45691,15.0,1
45692,240.0,1
45693,190.0,1
45694,41.0,1
45695,34.0,1
45696,791.0,1
45697,8.0,1
45698,1214.0,1
45699,16.0,1
45700,42.0,1
45701,9.0,1
45702,69.0,1
45703,10.0,1
45704,34.0,1
45705,86.0,1
45706,147.0,1
45707,52.0,1
45708,30.0,1
45709,25.0,1
45710,346.0,1
45711,134.0,1
45712,36.0,1
45713,2807.0,1
45714,131.0,1
45715,52.0,1
45716,1932.0,1
45717,201.0,1
45718,2.0,1
45719,72.0,1
45720,15.0,1
45721,105.0,1
45722,618.0,1
45723,16.0,1
45725,156.0,1
45726,2117.0,1
45727,4.0,1
45728,66.0,1
45729,125.0,1
45730,1.0,1
45731,1.0,1
45732,616.0,1
45733,44.0,1
45734,2990.0,1
45736,36.0,1
45737,66.0,1
45738,65.0,1
45739,24.0,1
45740,492.0,1
45741,10.0,1
45742,166.0,1
45743,71.0,1
45744,62.0,1
45745,868.0,1
45746,71.0,1
45747,11429.0,1
45748,188.0,1
45749,4.0,1
45750,78.0,1
45751,36.0,1
45752,308.0,1
45753,200.0,1
45755,53.0,1
45756,102.0,1
45757,2513.0,1
45758,5.0,1
45759,25.0,1
45761,9.0,1
45762,645.0,1
45763,1999.0,1
45764,213.0,1
45765,99.0,1
45766,239.0,1
45768,630.0,1
45769,42.0,1
45770,144.0,1
45771,111.0,1
45772,85.0,1
45773,5836.0,1
45774,27.0,1
45775,2642.0,1
45776,84.0,1
45777,9380.0,1
45778,32.0,1
45779,1.0,1
45780,52.0,1
45781,276.0,1
45782,260.0,1
45783,136.0,1
45784,181.0,1
45785,3.0,1
45786,184.0,1
45787,111.0,1
45788,5.0,1
45790,12.0,1
45791,67.0,1
45792,153.0,1
45793,38.0,1
45794,313.0,1
45795,484.0,1
45796,861.0,1
45797,225.0,1
45798,110526.0,1
45799,7.0,1
45800,44.0,1
45801,26.0,1
45802,45.0,1
45803,38.0,1
45804,40.0,1
45805,19519.0,1
45806,18.0,1
45807,2713.0,1
45808,38.0,1
45809,17.0,1
45810,61.0,1
45811,4332.0,1
45812,4.0,1
45813,11.0,1
45814,1735.0,1
45815,94.0,1
45816,92.0,1
45817,48.0,1
45818,900.0,1
45819,35.0,1
45820,83.0,1
45821,1511.0,1
45822,69.0,1
45823,47.0,1
45824,53.0,1
45825,99.0,1
45827,652.0,1
45828,73.0,1
45829,25.0,1
45830,38.0,1
45831,52.0,1
45832,196.0,1
45833,173.0,1
45834,36.0,1
45835,32.0,1
45837,13.0,1
45838,1.0,1
45839,78.0,1
45840,8.0,1
45841,27.0,1
45842,122.0,1
45843,371.0,1
45844,36.0,1
45845,310.0,1
45846,24.0,1
45847,49.0,1
45848,155.0,1
45850,1451.0,1
45851,4.0,1
45852,215.0,1
45853,5.0,1
45854,30.0,1
45855,32.0,1
45856,617.0,1
45857,39.0,1
45858,335.0,1
45859,89.0,1
45860,154.0,1
45861,64.0,1
45862,23.0,1
45863,23.0,1
45864,74.0,1
45866,353.0,1
45867,114.0,1
45868,50.0,1
45869,561.0,1
45870,5.0,1
45871,93.0,1
45872,147.0,1
45873,24.0,1
45874,115.0,1
45875,14.0,1
45876,22.0,1
45877,81.0,1
45878,50.0,1
45879,16.0,1
45880,14.0,1
45881,229.0,1
45882,131.0,1
45883,444.0,1
45884,3.0,1
45885,84.0,1
45886,1047.0,1
45887,8.0,1
45888,16.0,1
45889,8.0,1
45890,73.0,1
45891,77.0,1
45892,173.0,1
45893,1.0,1
45894,2448.0,1
45895,203.0,1
45896,10.0,1
45897,60.0,1
45898,5.0,1
45899,16.0,1
45900,68.0,1
45901,1976.0,1
45902,6.0,1
45903,13.0,1
45904,63.0,1
45905,32.0,1
45906,2921.0,1
45907,23.0,1
45908,3.0,1
45909,1331.0,1
45910,1.0,1
45912,123.0,1
45913,40.0,1
45914,26.0,1
45916,73.0,1
45917,29.0,1
45918,1312.0,1
45919,4.0,1
45920,96.0,1
45921,327.0,1
45922,695.0,1
45923,36.0,1
45924,84.0,1
45925,76.0,1
45926,208.0,1
45927,128.0,1
45929,1641.0,1
45930,331.0,1
45931,7.0,1
45932,222.0,1
45933,15.0,1
45934,306.0,1
45935,256.0,1
45936,138.0,1
45937,668.0,1
45938,314.0,1
45939,139.0,1
45940,706.0,1
45941,79.0,1
45942,172.0,1
45943,14.0,1
45944,37.0,1
45945,18831.0,1
45946,190.0,1
45947,6.0,1
45948,7.0,1
45949,99.0,1
45950,35.0,1
45951,630.0,1
45952,5.0,1
45953,10.0,1
45954,20.0,1
45955,47.0,1
45956,45.0,1
45957,1191.0,1
45958,124.0,1
45959,54.0,1
45960,21.0,1
45961,37.0,1
45962,27.0,1
45963,23.0,1
45964,46.0,1
45965,358.0,1
45966,83.0,1
45967,23.0,1
45968,12.0,1
45969,6.0,1
45970,2.0,1
45971,57.0,1
45972,153.0,1
45973,12.0,1
45974,18.0,1
45975,3.0,1
45976,5.0,1
45977,737.0,1
45978,25.0,1
45979,11.0,1
45980,187.0,1
45981,39.0,1
45982,43.0,1
45983,1129.0,1
45984,14.0,1
45985,154.0,1
45986,45.0,1
45987,107.0,1
45988,6280.0,1
45989,159.0,1
45990,579.0,1
45991,78.0,1
45992,195.0,1
45993,52.0,1
45994,23.0,1
45995,186.0,1
45996,13.0,1
45997,2569.0,1
45998,46.0,1
45999,145.0,1
46000,313.0,1
46001,70.0,1
46002,1.0,1
46003,1434.0,1
46004,1597.0,1
46005,1585.0,1
46006,62.0,1
46007,1732.0,1
46009,628.0,1
46010,291.0,1
46011,160.0,1
46012,69.0,1
46013,96.0,1
46014,507.0,1
46016,9.0,1
46017,120.0,1
46018,5.0,1
46019,190.0,1
46020,62.0,1
46021,1432.0,1
46022,81.0,1
46023,26.0,1
46024,140.0,1
46025,407.0,1
46026,89.0,1
46027,11.0,1
46028,41.0,1
46029,613.0,1
46030,224.0,1
46031,544.0,1
46032,2.0,1
46034,7621.0,1
46035,1236.0,1
46036,4053.0,1
46037,15.0,1
46038,80.0,1
46039,7.0,1
46040,29.0,1
46041,177.0,1
46043,2.0,1
46044,273.0,1
46045,1040.0,1
46046,87.0,1
46047,47.0,1
46048,39.0,1
46049,70.0,1
46050,49.0,1
46051,236.0,1
46052,554.0,1
46053,82.0,1
46054,3297.0,1
46055,664.0,1
46057,266.0,1
46058,5.0,1
46059,359.0,1
46060,19.0,1
46061,51.0,1
46063,42.0,1
46064,70.0,1
46066,109.0,1
46067,53.0,1
46068,6302.0,1
46069,50.0,1
46070,2.0,1
46071,27.0,1
46072,177.0,1
46073,44.0,1
46074,885.0,1
46075,30.0,1
46076,3219.0,1
46077,5.0,1
46078,8.0,1
46079,345.0,1
46080,81.0,1
46081,5.0,1
46082,213.0,1
46083,11.0,1
46084,7.0,1
46085,253.0,1
46086,13.0,1
46087,57.0,1
46088,54.0,1
46089,1464.0,1
46090,26.0,1
46091,104.0,1
46092,71.0,1
46093,11.0,1
46094,813.0,1
46095,41.0,1
46096,164.0,1
46097,1859.0,1
46098,9.0,1
46099,427.0,1
46100,85.0,1
46101,719.0,1
46102,53.0,1
46103,64.0,1
46104,127.0,1
46105,3.0,1
46106,10.0,1
46107,62.0,1
46108,77.0,1
46109,7.0,1
46110,1024.0,1
46111,17.0,1
46112,135.0,1
46113,628.0,1
46115,27.0,1
46116,281.0,1
46117,9.0,1
46118,259.0,1
46119,68.0,1
46120,27.0,1
46121,34.0,1
46122,6.0,1
46123,42.0,1
46124,486.0,1
46125,1.0,1
46126,170.0,1
46127,103.0,1
46128,41.0,1
46129,768.0,1
46130,7014.0,1
46131,44.0,1
46132,6134.0,1
46133,3.0,1
46135,67.0,1
46136,39.0,1
46138,58.0,1
46139,39.0,1
46140,123.0,1
46141,304.0,1
46142,2234.0,1
46143,25.0,1
46144,2.0,1
46145,70.0,1
46146,177.0,1
46147,162.0,1
46148,77.0,1
46149,1640.0,1
46150,188.0,1
46151,124.0,1
46152,7747.0,1
46153,1213.0,1
46154,8.0,1
46155,96.0,1
46156,96.0,1
46157,8.0,1
46158,105.0,1
46159,2398.0,1
46160,4.0,1
46161,152.0,1
46162,216.0,1
46163,25.0,1
46164,46.0,1
46165,6.0,1
46166,29.0,1
46167,190.0,1
46168,126.0,1
46169,91.0,1
46171,389.0,1
46172,292.0,1
46173,1323.0,1
46174,321.0,1
46175,66.0,1
46176,7.0,1
46177,202.0,1
46178,332.0,1
46179,328.0,1
46180,76.0,1
46181,16.0,1
46183,46.0,1
46184,19.0,1
46185,173.0,1
46186,1.0,1
46187,145.0,1
46188,8.0,1
46190,112.0,1
46191,17.0,1
46192,51.0,1
46193,31.0,1
46194,86.0,1
46195,604.0,1
46196,1108.0,1
46197,26.0,1
46198,173.0,1
46199,125.0,1
46200,104.0,1
46201,3.0,1
46203,1010.0,1
46204,39.0,1
46205,52.0,1
46206,18.0,1
46207,1602.0,1
46208,187.0,1
46209,47.0,1
46210,46.0,1
46211,79.0,1
46212,9.0,1
46213,167.0,1
46214,26.0,1
46216,18.0,1
46217,109.0,1
46218,12.0,1
46219,326.0,1
46220,148.0,1
46221,87.0,1
46222,111.0,1
46223,290.0,1
46224,254.0,1
46225,22.0,1
46226,55.0,1
46228,6172.0,1
46229,194.0,1
46230,9.0,1
46231,122.0,1
46232,333.0,1
46233,8.0,1
46234,106.0,1
46235,113.0,1
46236,11.0,1
46237,9.0,1
46238,104.0,1
46239,105.0,1
46240,13.0,1
46241,110.0,1
46242,422.0,1
46243,95.0,1
46244,79.0,1
46246,7.0,1
46247,55.0,1
46248,88.0,1
46250,24.0,1
46251,3.0,1
46252,4767.0,1
46253,34.0,1
46254,166.0,1
46256,19.0,1
46257,535.0,1
46258,69.0,1
46259,92.0,1
46260,180.0,1
46261,2306.0,1
46262,190.0,1
46263,127.0,1
46264,62.0,1
46265,97.0,1
46266,2.0,1
46267,38.0,1
46268,26.0,1
46269,56.0,1
46270,28.0,1
46271,129.0,1
46272,65.0,1
46273,56.0,1
46274,70.0,1
46275,5.0,1
46276,10.0,1
46278,82.0,1
46280,103.0,1
46281,240.0,1
46282,48.0,1
46283,257.0,1
46284,26.0,1
46286,101.0,1
46287,8.0,1
46289,549.0,1
46290,10.0,1
46291,162.0,1
46292,217.0,1
46293,13.0,1
46296,1058.0,1
46297,49.0,1
46299,67.0,1
46300,933.0,1
46301,14.0,1
46303,203.0,1
46304,1057.0,1
46305,1654.0,1
46306,2531.0,1
46307,83.0,1
46308,73.0,1
46309,318.0,1
46310,35.0,1
46311,5.0,1
46312,351.0,1
46313,120.0,1
46314,51.0,1
46315,61.0,1
46316,17.0,1
46317,180.0,1
46318,58.0,1
46319,9.0,1
46320,355.0,1
46321,722.0,1
46323,122.0,1
46324,1752.0,1
46325,86.0,1
46326,2.0,1
46327,63.0,1
46328,28.0,1
46329,249.0,1
46330,11.0,1
46331,3.0,1
46332,25.0,1
46333,1.0,1
46334,50.0,1
46335,13.0,1
46336,110.0,1
46337,72.0,1
46338,131.0,1
46340,31.0,1
46341,416.0,1
46342,33.0,1
46343,130.0,1
46344,111.0,1
46345,8.0,1
46346,10.0,1
46347,8.0,1
46348,20.0,1
46349,42.0,1
46350,192.0,1
46351,523.0,1
46352,300.0,1
46353,19.0,1
46354,41.0,1
46356,94.0,1
46357,20.0,1
46358,14.0,1
46359,173.0,1
46360,36.0,1
46361,14.0,1
46362,24.0,1
46364,146.0,1
46365,163.0,1
46367,16.0,1
46368,6.0,1
46369,461.0,1
46370,23.0,1
46371,9.0,1
46372,34.0,1
46373,249.0,1
46375,137.0,1
46376,1.0,1
46377,38.0,1
46378,17.0,1
46379,10.0,1
46380,61.0,1
46381,51.0,1
46382,12.0,1
46383,29.0,1
46385,2178.0,1
46386,89.0,1
46387,37.0,1
46388,62.0,1
46389,437.0,1
46390,10.0,1
46391,61.0,1
46392,127.0,1
46393,6.0,1
46394,93.0,1
46395,117.0,1
46396,335.0,1
46398,65.0,1
46399,1.0,1
46400,86.0,1
46401,22.0,1
46402,343.0,1
46403,3.0,1
46404,54.0,1
46405,152.0,1
46406,17.0,1
46407,38.0,1
46408,155.0,1
46409,63.0,1
46410,14.0,1
46411,2.0,1
46413,29.0,1
46414,10.0,1
46415,405.0,1
46416,294.0,1
46417,24.0,1
46418,65.0,1
46419,117.0,1
46420,81.0,1
46421,518.0,1
46422,584.0,1
46423,56.0,1
46424,381.0,1
46425,92.0,1
46426,74.0,1
46427,2.0,1
46428,364.0,1
46429,7.0,1
46430,3019.0,1
46431,9.0,1
46432,56.0,1
46433,119.0,1
46434,54.0,1
46435,60.0,1
46436,5.0,1
46437,35.0,1
46438,4.0,1
46439,751.0,1
46440,252.0,1
46441,95.0,1
46443,336.0,1
46444,1.0,1
46446,908.0,1
46447,18.0,1
46448,25.0,1
46449,23.0,1
46450,50.0,1
46451,3.0,1
46452,52.0,1
46453,95.0,1
46454,6.0,1
46455,162.0,1
46456,87.0,1
46457,19.0,1
46458,15.0,1
46459,199.0,1
46460,82.0,1
46461,22.0,1
46462,185.0,1
46463,231.0,1
46464,1205.0,1
46465,122.0,1
46466,1091.0,1
46467,65.0,1
46468,68.0,1
46469,19.0,1
46470,42.0,1
46471,63.0,1
46472,22.0,1
46473,9.0,1
46475,4.0,1
46476,21.0,1
46477,17.0,1
46478,55.0,1
46479,3.0,1
46480,69.0,1
46481,15.0,1
46482,18.0,1
46483,181.0,1
46484,362.0,1
46485,203.0,1
46486,52.0,1
46487,91.0,1
46488,6.0,1
46489,80.0,1
46490,197.0,1
46491,1595.0,1
46492,292.0,1
46493,92.0,1
46494,236.0,1
46495,22.0,1
46496,4.0,1
46497,50.0,1
46498,43.0,1
46499,9.0,1
46500,136.0,1
46501,127.0,1
46502,16.0,1
46503,307.0,1
46504,8.0,1
46505,31.0,1
46506,75.0,1
46507,22.0,1
46508,301.0,1
46510,86.0,1
46511,3.0,1
46512,12.0,1
46513,19.0,1
46514,16.0,1
46515,42.0,1
46516,16.0,1
46517,3.0,1
46518,6856.0,1
46520,37.0,1
46521,660.0,1
46522,111.0,1
46523,13.0,1
46524,373.0,1
46525,143.0,1
46526,268.0,1
46527,35.0,1
46528,67.0,1
46529,1306.0,1
46530,24.0,1
46531,64.0,1
46532,18.0,1
46533,17.0,1
46534,61.0,1
46535,84.0,1
46536,218.0,1
46537,5.0,1
46538,28.0,1
46539,183.0,1
46540,120.0,1
46541,3.0,1
46542,144.0,1
46543,72.0,1
46545,5.0,1
46546,4.0,1
46547,931.0,1
46548,11.0,1
46549,690.0,1
46550,3.0,1
46551,21.0,1
46552,60.0,1
46553,4.0,1
46554,15.0,1
46555,155.0,1
46556,7.0,1
46557,16.0,1
46559,38.0,1
46560,47.0,1
46561,117.0,1
46562,45.0,1
46563,2224.0,1
46564,59.0,1
46565,57.0,1
46566,55.0,1
46567,339.0,1
46568,28.0,1
46569,14.0,1
46570,32.0,1
46571,248.0,1
46572,49.0,1
46573,69.0,1
46574,6.0,1
46575,83.0,1
46576,215.0,1
46577,11.0,1
46578,2.0,1
46579,66.0,1
46580,103.0,1
46581,90.0,1
46582,64.0,1
46583,8.0,1
46584,2993.0,1
46585,14.0,1
46586,534.0,1
46587,16.0,1
46588,105.0,1
46589,296.0,1
46591,110.0,1
46592,77.0,1
46594,1779.0,1
46596,12.0,1
46597,83.0,1
46599,41.0,1
46600,893.0,1
46601,11.0,1
46602,305.0,1
46603,26.0,1
46604,9.0,1
46605,8.0,1
46606,29.0,1
46607,8.0,1
46608,73.0,1
46609,48.0,1
46610,5.0,1
46611,156.0,1
46612,668.0,1
46614,279.0,1
46615,127.0,1
46616,52.0,1
46617,170.0,1
46618,8747.0,1
46619,99.0,1
46620,7.0,1
46621,86.0,1
46622,94.0,1
46623,52.0,1
46624,6866.0,1
46625,49.0,1
46626,8.0,1
46628,153.0,1
46629,17.0,1
46630,410.0,1
46631,173.0,1
46632,100.0,1
46633,166.0,1
46634,3363.0,1
46635,9.0,1
46636,10.0,1
46637,92.0,1
46638,59.0,1
46639,8618.0,1
46640,279.0,1
46641,334.0,1
46642,1202.0,1
46643,113.0,1
46644,315.0,1
46645,91.0,1
46646,1351.0,1
46647,424.0,1
46648,108.0,1
46649,61.0,1
46650,44.0,1
46651,119.0,1
46652,57.0,1
46653,31.0,1
46654,126.0,1
46655,94.0,1
46656,110.0,1
46657,14.0,1
46658,1693.0,1
46659,518.0,1
46660,33.0,1
46662,144.0,1
46663,42.0,1
46664,253.0,1
46665,53.0,1
46666,9010.0,1
46667,8.0,1
46668,6.0,1
46669,6.0,1
46670,55.0,1
46671,131.0,1
46673,34.0,1
46674,25.0,1
46675,5.0,1
46676,33.0,1
46677,8.0,1
46678,171.0,1
46679,12.0,1
46680,3249.0,1
46681,208.0,1
46682,46.0,1
46683,162.0,1
46684,9.0,1
46685,2728.0,1
46686,215.0,1
46687,41.0,1
46688,66.0,1
46689,74.0,1
46690,110.0,1
46691,14.0,1
46692,90.0,1
46693,1.0,1
46694,2.0,1
46695,5164.0,1
46696,219.0,1
46697,25.0,1
46698,15.0,1
46699,87.0,1
46700,69.0,1
46701,1.0,1
46702,19.0,1
46703,60.0,1
46704,135.0,1
46705,54.0,1
46706,3755.0,1
46707,219.0,1
46708,8.0,1
46709,3226.0,1
46710,1576.0,1
46711,624.0,1
46712,212.0,1
46713,179.0,1
46714,604.0,1
46715,16.0,1
46716,869.0,1
46717,2981.0,1
46718,33.0,1
46719,461.0,1
46720,194.0,1
46721,3.0,1
46722,7.0,1
46723,613.0,1
46724,173.0,1
46725,224.0,1
46726,146.0,1
46727,41.0,1
46728,104.0,1
46729,25.0,1
46730,124.0,1
46731,34.0,1
46732,21.0,1
46733,37.0,1
46734,85.0,1
46735,62.0,1
46736,82.0,1
46737,67.0,1
46738,103.0,1
46739,71.0,1
46740,67.0,1
46741,17.0,1
46742,5.0,1
46743,6.0,1
46744,14.0,1
46746,80.0,1
46747,347.0,1
46748,4660.0,1
46749,32.0,1
46750,10.0,1
46751,274.0,1
46752,54.0,1
46753,791.0,1
46754,76.0,1
46755,60.0,1
46756,105.0,1
46757,122.0,1
46758,24.0,1
46759,267.0,1
46760,18817.0,1
46761,5256.0,1
46762,3.0,1
46763,175.0,1
46764,82.0,1
46765,521.0,1
46766,49.0,1
46767,204.0,1
46768,34.0,1
46770,186.0,1
46771,248.0,1
46772,18.0,1
46773,186.0,1
46774,244.0,1
46775,67.0,1
46776,45.0,1
46778,71.0,1
46779,28.0,1
46780,583.0,1
46781,63.0,1
46782,41.0,1
46783,348.0,1
46785,58.0,1
46786,1449.0,1
46788,5.0,1
46789,28.0,1
46790,146.0,1
46791,42.0,1
46792,2642.0,1
46793,310.0,1
46794,415.0,1
46795,45.0,1
46796,55.0,1
46798,5.0,1
46799,159.0,1
46801,2452.0,1
46802,170.0,1
46803,74.0,1
46804,234.0,1
46805,18.0,1
46806,134.0,1
46808,719.0,1
46809,372.0,1
46810,48.0,1
46811,184.0,1
46812,677.0,1
46813,30.0,1
46814,7.0,1
46815,31.0,1
46816,37.0,1
46817,410.0,1
46818,44.0,1
46819,391.0,1
46820,81.0,1
46821,441.0,1
46822,7.0,1
46823,49.0,1
46824,42.0,1
46825,5.0,1
46826,29.0,1
46827,70.0,1
46828,103.0,1
46829,30.0,1
46830,15.0,1
46831,555.0,1
46832,45.0,1
46833,78.0,1
46835,271.0,1
46836,42.0,1
46837,158.0,1
46838,52.0,1
46839,52.0,1
46841,5.0,1
46842,15.0,1
46843,1407.0,1
46844,1.0,1
46845,39.0,1
46846,911.0,1
46847,5999.0,1
46848,8.0,1
46850,15830.0,1
46851,57.0,1
46852,16.0,1
46853,266.0,1
46854,44.0,1
46855,54.0,1
46856,372.0,1
46858,14.0,1
46859,40.0,1
46860,41.0,1
46861,17.0,1
46863,15.0,1
46864,28.0,1
46865,166.0,1
46866,3.0,1
46867,20.0,1
46868,170.0,1
46869,16.0,1
46870,153.0,1
46871,306.0,1
46872,31.0,1
46873,357.0,1
46874,6.0,1
46875,45.0,1
46876,18.0,1
46877,57.0,1
46878,25.0,1
46879,54.0,1
46880,4946.0,1
46881,23.0,1
46883,32.0,1
46884,265.0,1
46885,332.0,1
46886,104.0,1
46887,931.0,1
46890,3131.0,1
46891,222.0,1
46892,115.0,1
46894,92.0,1
46895,39.0,1
46896,176.0,1
46897,24.0,1
46898,63.0,1
46899,70.0,1
46900,15.0,1
46901,95.0,1
46902,19.0,1
46903,569.0,1
46904,84.0,1
46905,28.0,1
46906,56.0,1
46907,7.0,1
46908,373.0,1
46911,223.0,1
46912,341.0,1
46913,18.0,1
46914,259.0,1
46915,6.0,1
46918,1730.0,1
46919,642.0,1
46920,277.0,1
46921,6.0,1
46922,3.0,1
46923,31.0,1
46924,8.0,1
46925,3.0,1
46926,132.0,1
46927,33.0,1
46928,1430.0,1
46929,34.0,1
46930,99.0,1
46931,1056.0,1
46933,52.0,1
46934,1852.0,1
46935,56.0,1
46937,571.0,1
46938,24.0,1
46939,109.0,1
46940,13.0,1
46941,6.0,1
46942,5.0,1
46943,20.0,1
46944,26.0,1
46945,677.0,1
46946,4.0,1
46947,139.0,1
46948,17.0,1
46949,21.0,1
46950,13.0,1
46951,5449.0,1
46952,77.0,1
46953,246.0,1
46954,197.0,1
46955,53.0,1
46956,211.0,1
46957,17.0,1
46958,27.0,1
46959,26.0,1
46960,44.0,1
46961,891.0,1
46962,14.0,1
46964,1260.0,1
46966,8.0,1
46967,46.0,1
46968,9.0,1
46969,196.0,1
46970,4.0,1
46971,14.0,1
46972,1395.0,1
46973,7.0,1
46974,42.0,1
46975,98.0,1
46977,61.0,1
46978,1808.0,1
46979,107.0,1
46980,27.0,1
46981,49.0,1
46982,4.0,1
46983,12.0,1
46984,20.0,1
46985,301.0,1
46986,288.0,1
46987,1041.0,1
46989,21.0,1
46990,14.0,1
46991,96.0,1
46992,7.0,1
46993,59.0,1
46994,41.0,1
46995,5.0,1
46996,166.0,1
46998,420.0,1
46999,54.0,1
47000,13.0,1
47001,566.0,1
47002,2.0,1
47003,20.0,1
47004,84.0,1
47005,1280.0,1
47006,25.0,1
47007,172.0,1
47008,36.0,1
47009,130.0,1
47010,45.0,1
47011,11.0,1
47012,5.0,1
47013,448.0,1
47014,3339.0,1
47015,13422.0,1
47016,8.0,1
47017,120.0,1
47018,1130.0,1
47019,41.0,1
47020,558.0,1
47021,50.0,1
47022,5.0,1
47023,551.0,1
47024,30.0,1
47025,2898.0,1
47026,135.0,1
47027,324.0,1
47028,29.0,1
47029,121.0,1
47030,59.0,1
47031,14.0,1
47032,398.0,1
47034,523.0,1
47035,36.0,1
47036,76.0,1
47037,7.0,1
47038,324.0,1
47039,54.0,1
47040,802.0,1
47041,324595.0,1
47042,1754.0,1
47043,22.0,1
47044,1015.0,1
47045,16.0,1
47046,4524.0,1
47047,60.0,1
47048,4336.0,1
47049,30.0,1
47050,2.0,1
47051,169.0,1
47052,24.0,1
47053,8.0,1
47054,64.0,1
47055,108.0,1
47056,22.0,1
47057,398.0,1
47058,40.0,1
47059,53.0,1
47060,39.0,1
47061,49.0,1
47062,110.0,1
47063,37.0,1
47064,6.0,1
47065,1549.0,1
47066,31.0,1
47067,12.0,1
47068,439.0,1
47069,25.0,1
47071,78.0,1
47072,52.0,1
47073,56.0,1
47074,297.0,1
47075,524.0,1
47076,20.0,1
47077,559.0,1
47079,153.0,1
47080,116.0,1
47081,149.0,1
47082,54.0,1
47083,34.0,1
47085,140.0,1
47086,70.0,1
47087,594.0,1
47088,395.0,1
47089,191.0,1
47090,6.0,1
47091,305.0,1
47092,97.0,1
47093,20.0,1
47094,9.0,1
47095,649.0,1
47096,224.0,1
47097,6.0,1
47098,26.0,1
47100,27.0,1
47101,72.0,1
47102,134.0,1
47103,3.0,1
47104,128.0,1
47105,2500.0,1
47106,49.0,1
47107,514.0,1
47108,195.0,1
47109,93.0,1
47110,61.0,1
47111,2733.0,1
47112,70.0,1
47114,14.0,1
47115,51.0,1
47116,9.0,1
47117,390.0,1
47118,3.0,1
47119,39.0,1
47120,26.0,1
47121,28.0,1
47122,107.0,1
47123,31.0,1
47124,42.0,1
47125,17.0,1
47126,35.0,1
47127,148.0,1
47128,6.0,1
47129,14.0,1
47130,49.0,1
47131,327.0,1
47132,2392.0,1
47133,42.0,1
47134,66.0,1
47135,75.0,1
47137,75.0,1
47138,785.0,1
47139,2434.0,1
47140,1.0,1
47141,235.0,1
