uid,total_act_mins_post,variant_number,total_act_mins_pre,gender,user_type
40464,524.0,1,203.0,male,non_reader
40465,13.0,1,1.0,male,new_user
40466,201.0,1,49.0,male,non_reader
40467,629.0,1,1164.0,male,non_reader
40469,113.0,1,89.0,male,reader
40470,23.0,1,20.0,male,non_reader
40471,45.0,1,65.0,male,non_reader
40473,29.0,1,13.0,female,non_reader
40474,295.0,1,17.0,female,non_reader
40475,19.0,1,68.0,male,non_reader
40476,548.0,1,305.0,male,non_reader
40477,527.0,1,305.0,male,reader
40478,10.0,1,21.0,female,non_reader
40479,282.0,1,116.0,male,reader
40480,571.0,1,472.0,male,reader
40481,232.0,1,443.0,female,reader
40482,9.0,1,2.0,male,new_user
40483,20.0,1,2.0,unknown,new_user
40484,456.0,1,9.0,female,non_reader
40485,2958.0,1,2575.0,male,non_reader
40486,105.0,1,9.0,male,non_reader
40487,82.0,1,120.0,male,non_reader
40488,318.0,1,728.0,female,reader
40489,44.0,1,41.0,male,non_reader
40490,296.0,1,136.0,female,non_reader
40491,3.0,1,2.0,male,non_reader
40492,145.0,1,23.0,male,non_reader
40493,68.0,1,18.0,female,non_reader
40494,63.0,1,50.0,male,non_reader
40495,512.0,1,179.0,male,non_reader
40496,299.0,1,514.0,female,non_reader
40498,33.0,1,28.0,female,non_reader
40499,7815.0,1,4148.0,unknown,reader
40500,4649.0,1,3459.0,male,reader
40501,75.0,1,48.0,male,non_reader
40502,135.0,1,37.0,male,non_reader
40503,718.0,1,148.0,unknown,non_reader
40504,6747.0,1,603.0,male,reader
40505,5.0,1,29.0,female,non_reader
40506,886.0,1,306.0,female,non_reader
40508,12.0,1,10.0,unknown,non_reader
40509,8.0,1,17.0,unknown,non_reader
40510,68.0,1,0.0,male,new_user
40511,196.0,1,71.0,male,non_reader
40512,7633.0,1,8096.0,male,contributor
40514,18.0,1,8.0,male,non_reader
40515,5411.0,1,5458.0,female,reader
40516,77.0,1,125.0,male,non_reader
40517,570.0,1,890.0,female,reader
40518,93.0,1,131.0,male,non_reader
40519,513.0,1,923.0,male,reader
40520,31.0,1,27.0,male,non_reader
40521,208.0,1,113.0,female,non_reader
40522,26.0,1,41.0,male,non_reader
40523,139.0,1,105.0,unknown,non_reader
40524,45.0,1,51.0,female,non_reader
40525,5.0,1,9.0,male,non_reader
40526,18.0,1,283.0,female,non_reader
40528,16.0,1,95.0,female,non_reader
40529,122.0,1,106.0,male,non_reader
40530,685.0,1,24.0,male,non_reader
40531,83.0,1,3.0,male,non_reader
40532,47.0,1,17.0,unknown,non_reader
40533,18.0,1,3.0,male,new_user
40535,6.0,1,18.0,female,non_reader
40536,177.0,1,63.0,female,non_reader
40539,56.0,1,55.0,male,non_reader
40541,363.0,1,30.0,male,non_reader
40542,56.0,1,52.0,female,non_reader
40543,106.0,1,81.0,male,non_reader
40544,170.0,1,177.0,unknown,non_reader
40545,15.0,1,15.0,male,non_reader
40546,36.0,1,92.0,male,non_reader
40547,151.0,1,70.0,male,non_reader
40548,20.0,1,29.0,unknown,non_reader
40549,71.0,1,64.0,male,non_reader
40550,21.0,1,137.0,male,non_reader
40551,24.0,1,16.0,male,non_reader
40552,249.0,1,111.0,female,reader
40553,7.0,1,29.0,male,non_reader
40554,15.0,1,44.0,male,non_reader
40555,238.0,1,236.0,male,non_reader
40556,23.0,1,107.0,female,non_reader
40557,35.0,1,126.0,female,non_reader
40558,316.0,1,81.0,female,non_reader
40559,17.0,1,42.0,female,non_reader
40560,74.0,1,3.0,male,new_user
40561,215.0,1,63.0,unknown,non_reader
40562,4489.0,1,3383.0,unknown,reader
40563,183.0,1,319.0,female,non_reader
40564,32.0,1,57.0,unknown,non_reader
40565,347.0,1,675.0,female,reader
40566,54.0,1,36.0,male,non_reader
40567,28.0,1,45.0,female,non_reader
40568,690.0,1,375.0,unknown,non_reader
40570,37.0,1,12.0,male,new_user
40571,43.0,1,54.0,male,non_reader
40572,308.0,1,1400.0,male,reader
40573,233.0,1,97.0,male,non_reader
40574,49.0,1,99.0,male,non_reader
40575,21.0,1,23.0,female,non_reader
40576,127.0,1,303.0,male,non_reader
40577,42.0,1,36.0,male,non_reader
40578,27.0,1,1.0,female,new_user
40579,140.0,1,334.0,male,non_reader
40580,1416.0,1,888.0,male,reader
40581,124.0,1,16.0,male,non_reader
40582,2.0,1,13.0,male,non_reader
40583,7.0,1,20.0,male,non_reader
40584,73.0,1,65.0,male,non_reader
40585,16.0,1,33.0,female,non_reader
40586,56.0,1,86.0,male,non_reader
40588,153.0,1,125.0,male,non_reader
40589,8.0,1,82.0,female,non_reader
40590,79.0,1,29.0,male,non_reader
40591,19.0,1,4.0,female,new_user
40592,8.0,1,5.0,female,non_reader
40593,3.0,1,10.0,male,non_reader
40594,141.0,1,241.0,male,non_reader
40595,173.0,1,252.0,male,non_reader
40596,437.0,1,203.0,male,non_reader
40597,25.0,1,29.0,male,non_reader
40598,31.0,1,290.0,male,non_reader
40599,18.0,1,32.0,unknown,non_reader
40600,163.0,1,189.0,male,non_reader
40601,414.0,1,210.0,male,non_reader
40602,149.0,1,193.0,female,reader
40603,117.0,1,69.0,female,non_reader
40604,15.0,1,5.0,male,new_user
40605,63.0,1,74.0,unknown,non_reader
40606,1.0,1,6.0,unknown,non_reader
40607,19.0,1,13.0,male,non_reader
40608,2192.0,1,1205.0,male,reader
40609,671.0,1,349.0,female,reader
40610,445.0,1,97.0,male,non_reader
40611,7.0,1,6.0,female,non_reader
40612,110.0,1,71.0,unknown,non_reader
40613,75.0,1,8.0,male,non_reader
40614,104.0,1,37.0,female,reader
40615,83.0,1,73.0,male,non_reader
40616,46.0,1,52.0,male,non_reader
40618,5.0,1,1.0,male,new_user
40619,762.0,1,151.0,female,reader
40620,380.0,1,619.0,male,non_reader
40621,22.0,1,10.0,female,non_reader
40622,4.0,1,1.0,female,new_user
40623,20.0,1,46.0,unknown,non_reader
40624,603.0,1,72.0,female,non_reader
40625,4.0,1,6.0,male,non_reader
40626,467.0,1,26.0,male,non_reader
40627,48.0,1,37.0,male,non_reader
40629,278.0,1,167.0,male,non_reader
40630,292.0,1,9.0,female,new_user
40631,370.0,1,182.0,male,non_reader
40632,80.0,1,13.0,male,non_reader
40633,109.0,1,42.0,female,non_reader
40634,41.0,1,29.0,unknown,non_reader
40635,55.0,1,13.0,male,non_reader
40636,24.0,1,4.0,male,non_reader
40637,32.0,1,6.0,female,non_reader
40638,99.0,1,82.0,male,non_reader
40639,95.0,1,86.0,female,non_reader
40640,10.0,1,5.0,male,non_reader
40641,344.0,1,194.0,male,contributor
40642,16.0,1,10.0,female,non_reader
40643,17.0,1,30.0,male,non_reader
40645,265.0,1,173.0,unknown,non_reader
40646,9765.0,1,2777.0,male,reader
40647,3.0,1,2.0,female,new_user
40648,34.0,1,23.0,unknown,non_reader
40649,10.0,1,14.0,female,new_user
40650,831.0,1,501.0,male,non_reader
40651,114.0,1,714.0,female,non_reader
40652,35.0,1,36.0,female,non_reader
40653,236.0,1,193.0,male,non_reader
40654,3.0,1,42.0,male,non_reader
40655,599.0,1,223.0,unknown,non_reader
40656,1884.0,1,1829.0,male,reader
40657,49.0,1,5.0,male,non_reader
40658,923.0,1,219.0,unknown,non_reader
40659,2917.0,1,1992.0,female,reader
40660,24.0,1,5.0,female,non_reader
40661,309.0,1,205.0,female,non_reader
40662,30.0,1,72.0,male,non_reader
40663,431.0,1,564.0,unknown,non_reader
40664,8.0,1,14.0,female,non_reader
40665,1968.0,1,1585.0,male,reader
40666,9.0,1,39.0,female,non_reader
40667,89.0,1,37.0,female,non_reader
40668,137.0,1,23.0,male,new_user
40669,48.0,1,4.0,female,non_reader
40670,187.0,1,24.0,female,non_reader
40671,366.0,1,133.0,male,non_reader
40672,29.0,1,8.0,unknown,new_user
40673,184.0,1,343.0,female,non_reader
40674,84.0,1,54.0,male,non_reader
40675,38.0,1,25.0,male,non_reader
40676,10.0,1,42.0,female,non_reader
40677,4.0,1,16.0,unknown,new_user
40678,49.0,1,32.0,male,non_reader
40679,15.0,1,2.0,female,non_reader
40680,91.0,1,14.0,male,non_reader
40681,91.0,1,34.0,female,non_reader
40682,129.0,1,36.0,male,non_reader
40683,1.0,1,6.0,male,non_reader
40684,48.0,1,17.0,female,non_reader
40685,35.0,1,152.0,male,non_reader
40686,114.0,1,137.0,male,reader
40687,42.0,1,20.0,male,non_reader
40688,1007.0,1,471.0,male,reader
40689,22.0,1,3.0,female,new_user
40690,60.0,1,32.0,male,non_reader
40692,136.0,1,52.0,female,non_reader
40693,7.0,1,9.0,female,non_reader
40694,132.0,1,79.0,male,non_reader
40695,1048.0,1,69.0,male,non_reader
40697,38.0,1,36.0,female,non_reader
40698,7.0,1,4.0,female,non_reader
40699,21.0,1,121.0,unknown,non_reader
40700,4568.0,1,1733.0,unknown,reader
40701,74.0,1,189.0,male,non_reader
40702,8.0,1,1.0,female,new_user
40703,52.0,1,17.0,male,non_reader
40704,61.0,1,63.0,male,non_reader
40705,4757.0,1,1275.0,male,non_reader
40706,247.0,1,56.0,unknown,non_reader
40707,42.0,1,21.0,unknown,non_reader
40708,5.0,1,5.0,female,non_reader
40709,27.0,1,40.0,male,non_reader
40710,135.0,1,149.0,female,non_reader
40712,2156.0,1,664.0,male,non_reader
40713,72.0,1,42.0,male,non_reader
40714,28.0,1,54.0,female,non_reader
40715,84.0,1,81.0,male,non_reader
40717,81.0,1,33.0,male,non_reader
40718,349.0,1,359.0,female,non_reader
40719,52.0,1,38.0,male,non_reader
40720,371.0,1,307.0,female,non_reader
40721,31.0,1,30.0,male,non_reader
40722,116.0,1,71.0,unknown,non_reader
40723,60.0,1,59.0,female,non_reader
40724,122.0,1,161.0,male,non_reader
40725,21.0,1,46.0,male,non_reader
40726,190.0,1,598.0,male,reader
40727,920.0,1,190.0,male,reader
40728,19.0,1,17.0,male,non_reader
40729,175.0,1,98.0,unknown,non_reader
40730,137.0,1,64.0,female,non_reader
40731,13.0,1,5.0,unknown,non_reader
40732,42.0,1,45.0,male,non_reader
40733,72.0,1,28.0,male,non_reader
40734,13.0,1,35.0,female,non_reader
40735,6.0,1,14.0,unknown,non_reader
40736,10.0,1,24.0,female,non_reader
40737,125.0,1,146.0,female,non_reader
40739,20.0,1,66.0,male,non_reader
40740,10.0,1,5.0,female,new_user
40741,2.0,1,7.0,male,non_reader
40742,215.0,1,25.0,unknown,non_reader
40743,1.0,1,1.0,female,new_user
40744,11.0,1,72.0,male,non_reader
40746,7.0,1,1.0,male,new_user
40747,1951.0,1,209.0,male,reader
40748,156.0,1,82.0,female,reader
40749,34.0,1,13.0,female,non_reader
40750,128.0,1,64.0,female,non_reader
40751,321.0,1,89.0,female,reader
40752,3874.0,1,631.0,male,reader
40753,107.0,1,60.0,male,non_reader
40754,36.0,1,15.0,male,non_reader
40755,42.0,1,40.0,male,non_reader
40757,77.0,1,37.0,male,non_reader
40758,6.0,1,37.0,male,non_reader
40759,68.0,1,138.0,female,non_reader
40760,10.0,1,17.0,male,non_reader
40761,36.0,1,224.0,female,reader
40762,574.0,1,316.0,male,reader
40763,39.0,1,28.0,male,non_reader
40764,92.0,1,85.0,male,non_reader
40765,152.0,1,273.0,male,non_reader
40766,21.0,1,13.0,unknown,non_reader
40767,40.0,1,72.0,male,non_reader
40768,162.0,1,64.0,male,non_reader
40769,7.0,1,4.0,female,non_reader
40770,2099.0,1,1402.0,male,reader
40771,307.0,1,145.0,female,non_reader
40772,1072.0,1,628.0,female,reader
40773,81.0,1,43.0,female,non_reader
40774,4.0,1,24.0,female,non_reader
40775,40.0,1,5.0,female,new_user
40776,15.0,1,15.0,female,non_reader
40777,14.0,1,18.0,unknown,non_reader
40778,43.0,1,24.0,male,non_reader
40779,166.0,1,36.0,unknown,non_reader
40780,144.0,1,118.0,male,non_reader
40781,4.0,1,12.0,unknown,non_reader
40782,43.0,1,15.0,male,non_reader
40783,1836.0,1,618.0,male,reader
40784,121.0,1,386.0,male,non_reader
40785,83.0,1,132.0,male,non_reader
40787,739.0,1,747.0,male,reader
40788,183.0,1,54.0,female,non_reader
40790,3266.0,1,3867.0,unknown,reader
40791,59.0,1,22.0,female,non_reader
40792,2041.0,1,356.0,male,non_reader
40793,86.0,1,92.0,unknown,non_reader
40794,32.0,1,52.0,male,non_reader
40795,498.0,1,298.0,male,non_reader
40796,174.0,1,192.0,male,non_reader
40797,89.0,1,15.0,male,non_reader
40798,522.0,1,17.0,male,non_reader
40799,811.0,1,285.0,male,non_reader
40800,725.0,1,541.0,male,non_reader
40801,52.0,1,24.0,unknown,non_reader
40802,40.0,1,29.0,male,non_reader
40804,7.0,1,27.0,female,non_reader
40805,1351.0,1,1636.0,male,reader
40806,8876.0,1,7912.0,male,reader
40807,20.0,1,43.0,male,non_reader
40808,10.0,1,9.0,unknown,non_reader
40809,4763.0,1,1217.0,male,reader
40810,507.0,1,371.0,female,reader
40811,4872.0,1,1794.0,male,reader
40812,1.0,1,15.0,female,non_reader
40813,48.0,1,18.0,male,non_reader
40814,4.0,1,27.0,unknown,non_reader
40815,45.0,1,74.0,female,non_reader
40816,1042.0,1,11.0,female,new_user
40817,12.0,1,25.0,female,non_reader
40818,97.0,1,10.0,female,non_reader
40819,3592.0,1,1238.0,male,non_reader
40820,788.0,1,43.0,male,non_reader
40821,11.0,1,26.0,male,non_reader
40823,1.0,1,4.0,male,new_user
40824,5063.0,1,5610.0,male,reader
40825,27.0,1,128.0,male,non_reader
40826,264.0,1,476.0,male,reader
40827,1114.0,1,157.0,male,non_reader
40828,153.0,1,907.0,female,non_reader
40829,1112.0,1,689.0,male,reader
40830,27.0,1,27.0,unknown,non_reader
40831,23.0,1,4.0,unknown,non_reader
40832,70.0,1,37.0,male,non_reader
40833,795.0,1,2370.0,female,reader
40834,264.0,1,268.0,male,non_reader
40835,4609.0,1,2791.0,unknown,reader
40836,32.0,1,8.0,female,non_reader
40837,777.0,1,575.0,male,reader
40838,14.0,1,9.0,male,non_reader
40839,15.0,1,10.0,female,non_reader
40840,10.0,1,14.0,unknown,non_reader
40842,179.0,1,294.0,male,non_reader
40844,46.0,1,5.0,female,new_user
40845,105.0,1,125.0,male,non_reader
40846,40.0,1,73.0,male,non_reader
40847,4376.0,1,4595.0,male,reader
40848,22.0,1,72.0,female,non_reader
40849,259.0,1,135.0,unknown,non_reader
40850,59.0,1,4.0,male,new_user
40851,96.0,1,30.0,male,non_reader
40852,48.0,1,32.0,male,non_reader
40853,380.0,1,271.0,male,non_reader
40854,353.0,1,20.0,female,non_reader
40855,8.0,1,37.0,male,reader
40856,641.0,1,391.0,male,reader
40857,263.0,1,555.0,male,non_reader
40858,12.0,1,1.0,unknown,new_user
40859,69.0,1,34.0,female,non_reader
40860,78.0,1,21.0,female,non_reader
40862,180.0,1,57.0,female,non_reader
40863,1189.0,1,943.0,male,reader
40864,414.0,1,34.0,female,non_reader
40865,52.0,1,43.0,female,non_reader
40866,140.0,1,91.0,unknown,non_reader
40867,34.0,1,34.0,male,non_reader
40868,6.0,1,2.0,unknown,new_user
40869,8.0,1,23.0,unknown,non_reader
40870,432.0,1,115.0,male,non_reader
40871,5.0,1,22.0,male,non_reader
40873,17.0,1,26.0,male,non_reader
40874,14.0,1,13.0,female,non_reader
40875,190.0,1,510.0,male,non_reader
40876,19.0,1,17.0,male,non_reader
40877,8.0,1,60.0,male,non_reader
40878,320.0,1,392.0,unknown,non_reader
40879,317.0,1,114.0,male,non_reader
40880,2.0,1,10.0,male,non_reader
40881,85.0,1,84.0,female,non_reader
40882,152.0,1,184.0,male,reader
40883,578.0,1,510.0,male,non_reader
40885,130.0,1,102.0,male,non_reader
40887,17.0,1,109.0,male,non_reader
40888,3126.0,1,5335.0,female,reader
40889,10.0,1,1.0,male,new_user
40890,48.0,1,58.0,male,non_reader
40891,3.0,1,6.0,female,new_user
40892,1141.0,1,265.0,unknown,non_reader
40893,44.0,1,19.0,female,non_reader
40894,288.0,1,184.0,male,non_reader
40895,32.0,1,53.0,female,non_reader
40896,44.0,1,47.0,unknown,non_reader
40897,88.0,1,97.0,unknown,non_reader
40898,22.0,1,41.0,unknown,non_reader
40900,8.0,1,9.0,unknown,non_reader
40901,32.0,1,16.0,male,non_reader
40905,14.0,1,25.0,male,non_reader
40906,9.0,1,59.0,male,non_reader
40907,70.0,1,41.0,male,non_reader
40908,30.0,1,79.0,male,non_reader
40909,509.0,1,315.0,unknown,non_reader
40910,3.0,1,200.0,female,non_reader
40912,323.0,1,153.0,male,non_reader
40913,10.0,1,21.0,unknown,non_reader
40914,303.0,1,292.0,female,reader
40916,55.0,1,33.0,female,non_reader
40917,3654.0,1,1566.0,male,reader
40918,5.0,1,15.0,male,non_reader
40919,6.0,1,21.0,female,non_reader
40920,224.0,1,311.0,male,non_reader
40922,34.0,1,50.0,male,non_reader
40923,8.0,1,33.0,male,non_reader
40924,92.0,1,6.0,female,non_reader
40925,26.0,1,11.0,unknown,non_reader
40926,367.0,1,10.0,female,non_reader
40927,4215.0,1,2840.0,unknown,reader
40928,89.0,1,24.0,male,non_reader
40929,182.0,1,454.0,unknown,non_reader
40930,9.0,1,5.0,female,non_reader
40931,97.0,1,43.0,male,non_reader
40932,272.0,1,171.0,male,non_reader
40933,17.0,1,50.0,female,non_reader
40934,1335.0,1,2044.0,male,reader
40936,260.0,1,113.0,unknown,non_reader
40937,4.0,1,16.0,male,non_reader
40939,1005.0,1,415.0,male,reader
40940,18.0,1,33.0,male,non_reader
40941,78.0,1,14.0,male,non_reader
40942,212.0,1,140.0,male,non_reader
40943,6.0,1,20.0,female,non_reader
40944,128.0,1,4.0,unknown,new_user
40946,4.0,1,5.0,male,new_user
40947,123.0,1,158.0,male,non_reader
40948,78.0,1,103.0,male,non_reader
40949,28.0,1,323.0,unknown,non_reader
40950,1290.0,1,1243.0,male,reader
40951,29.0,1,47.0,male,non_reader
40952,4301.0,1,1316.0,male,reader
40953,4045.0,1,3243.0,unknown,reader
40954,25.0,1,19.0,male,non_reader
40955,2065.0,1,2273.0,female,reader
40956,380.0,1,122.0,male,reader
40957,394.0,1,2177.0,male,reader
40958,34.0,1,50.0,unknown,non_reader
40959,99.0,1,83.0,unknown,non_reader
40960,138.0,1,122.0,male,non_reader
40961,1443.0,1,1051.0,female,non_reader
40962,883.0,1,88.0,male,non_reader
40963,34.0,1,13.0,female,non_reader
40964,578.0,1,132.0,male,non_reader
40965,45.0,1,12.0,unknown,new_user
40966,184.0,1,152.0,male,non_reader
40967,664.0,1,504.0,female,reader
40968,43.0,1,18.0,female,non_reader
40969,69.0,1,2.0,female,new_user
40970,31.0,1,28.0,unknown,non_reader
40971,21.0,1,5.0,male,non_reader
40972,475.0,1,332.0,male,non_reader
40973,5.0,1,17.0,male,non_reader
40974,1092.0,1,351.0,male,reader
40975,1.0,1,357.0,female,non_reader
40976,30.0,1,17.0,unknown,non_reader
40977,37.0,1,56.0,male,non_reader
40978,43.0,1,28.0,female,non_reader
40979,68.0,1,52.0,male,non_reader
40980,46.0,1,147.0,unknown,non_reader
40981,417.0,1,454.0,female,reader
40982,24.0,1,36.0,male,non_reader
40983,45.0,1,50.0,male,non_reader
40984,127.0,1,65.0,male,non_reader
40985,61.0,1,14.0,female,new_user
40987,73.0,1,90.0,male,non_reader
40988,13.0,1,159.0,unknown,non_reader
40989,228.0,1,146.0,male,non_reader
40990,10.0,1,37.0,male,non_reader
40991,48.0,1,2.0,male,new_user
40992,20.0,1,27.0,male,non_reader
40993,116.0,1,1110.0,male,non_reader
40994,36.0,1,79.0,female,non_reader
40995,61.0,1,60.0,male,non_reader
40996,40.0,1,12.0,female,non_reader
40997,44.0,1,55.0,female,non_reader
40998,31.0,1,14.0,female,non_reader
40999,513.0,1,1.0,male,new_user
41000,987.0,1,584.0,male,non_reader
41001,31.0,1,53.0,male,non_reader
41002,1.0,1,0.0,female,new_user
41003,25.0,1,24.0,female,non_reader
41004,6.0,1,3.0,male,non_reader
41005,5295.0,1,5007.0,female,reader
41007,788.0,1,907.0,female,reader
41008,559.0,1,246.0,unknown,non_reader
41009,11.0,1,5.0,female,new_user
41010,1293.0,1,389.0,male,non_reader
41011,29.0,1,917.0,male,contributor
41012,21.0,1,9.0,male,new_user
41013,420.0,1,46.0,unknown,non_reader
41014,8.0,1,13.0,unknown,new_user
41015,25.0,1,29.0,male,non_reader
41016,208.0,1,146.0,male,non_reader
41017,505.0,1,311.0,male,reader
41018,41.0,1,34.0,unknown,non_reader
41019,268.0,1,148.0,unknown,non_reader
41021,31.0,1,22.0,male,non_reader
41022,44.0,1,12.0,female,non_reader
41023,98.0,1,81.0,female,non_reader
41024,38.0,1,420.0,unknown,non_reader
41025,5639.0,1,3276.0,male,contributor
41026,285.0,1,335.0,male,non_reader
41028,168.0,1,201.0,unknown,non_reader
41029,192.0,1,90.0,male,non_reader
41030,78.0,1,9.0,unknown,non_reader
41031,130.0,1,159.0,male,non_reader
41032,116.0,1,22.0,female,non_reader
41033,31.0,1,30.0,male,non_reader
41034,52.0,1,35.0,female,non_reader
41036,16.0,1,69.0,unknown,non_reader
41037,559.0,1,510.0,female,reader
41038,116.0,1,14.0,male,non_reader
41039,24.0,1,38.0,female,non_reader
41040,11.0,1,13.0,male,non_reader
41041,57.0,1,14.0,male,non_reader
41042,45.0,1,26.0,male,non_reader
41043,108.0,1,83.0,male,non_reader
41044,414.0,1,96.0,female,non_reader
41045,43.0,1,16.0,male,non_reader
41046,58.0,1,59.0,male,non_reader
41047,26.0,1,94.0,unknown,reader
41048,259.0,1,176.0,male,non_reader
41049,3.0,1,9.0,male,non_reader
41050,604.0,1,212.0,male,non_reader
41051,42.0,1,21.0,female,non_reader
41052,9.0,1,1.0,male,new_user
41053,17.0,1,224.0,male,non_reader
41054,34.0,1,2.0,male,non_reader
41055,2835.0,1,519.0,male,reader
41056,4.0,1,19.0,male,non_reader
41057,94.0,1,525.0,male,non_reader
41058,74.0,1,103.0,unknown,non_reader
41059,3.0,1,193.0,male,reader
41060,74.0,1,29.0,male,non_reader
41061,1.0,1,9.0,female,non_reader
41062,132.0,1,121.0,male,non_reader
41063,57.0,1,65.0,male,non_reader
41064,297.0,1,9.0,unknown,new_user
41065,38.0,1,58.0,female,non_reader
41066,38.0,1,92.0,male,non_reader
41067,17.0,1,60.0,male,non_reader
41068,59.0,1,82.0,male,non_reader
41069,69.0,1,13.0,male,non_reader
41070,345.0,1,324.0,male,reader
41071,22.0,1,14.0,unknown,non_reader
41072,44.0,1,72.0,female,non_reader
41073,98.0,1,155.0,female,non_reader
41074,52.0,1,18.0,male,non_reader
41075,110.0,1,57.0,female,non_reader
41076,8.0,1,34.0,male,non_reader
41077,26.0,1,32.0,male,non_reader
41078,24.0,1,4.0,female,non_reader
41079,126.0,1,77.0,male,non_reader
41080,18.0,1,12.0,male,non_reader
41081,47.0,1,16.0,female,non_reader
41082,179.0,1,232.0,male,non_reader
41083,2.0,1,5.0,male,new_user
41084,527.0,1,139.0,male,non_reader
41085,113.0,1,180.0,unknown,non_reader
41086,64.0,1,122.0,female,non_reader
41087,25.0,1,152.0,male,reader
41088,30.0,1,135.0,male,reader
41089,96.0,1,315.0,male,non_reader
41090,58.0,1,8.0,female,non_reader
41091,814.0,1,16.0,male,non_reader
41092,70.0,1,86.0,male,non_reader
41093,292.0,1,170.0,female,reader
41094,48.0,1,57.0,unknown,non_reader
41096,1029.0,1,64.0,male,reader
41097,3.0,1,9.0,unknown,non_reader
41098,411.0,1,354.0,female,non_reader
41099,35.0,1,1.0,male,new_user
41100,149.0,1,92.0,female,non_reader
41101,894.0,1,635.0,female,reader
41102,213.0,1,289.0,male,non_reader
41103,25.0,1,42.0,male,non_reader
41104,13.0,1,6.0,male,non_reader
41105,494.0,1,459.0,male,reader
41106,2.0,1,1.0,female,new_user
41107,14.0,1,5.0,female,new_user
41108,313.0,1,33.0,male,non_reader
41109,86.0,1,75.0,male,non_reader
41110,254.0,1,190.0,male,non_reader
41111,4123.0,1,3190.0,male,reader
41112,2432.0,1,1108.0,male,reader
41113,95.0,1,84.0,male,non_reader
41116,130.0,1,49.0,unknown,non_reader
41117,16.0,1,1.0,male,new_user
41118,82.0,1,2.0,female,new_user
41119,108.0,1,89.0,female,non_reader
41120,10.0,1,18.0,male,non_reader
41122,101.0,1,246.0,unknown,non_reader
41123,44.0,1,23.0,male,non_reader
41124,46.0,1,74.0,female,non_reader
41125,7.0,1,19.0,female,non_reader
41126,227.0,1,1013.0,male,reader
41127,34.0,1,20.0,female,non_reader
41128,14.0,1,13.0,female,non_reader
41129,5277.0,1,3599.0,unknown,reader
41130,107.0,1,122.0,male,non_reader
41132,49.0,1,42.0,male,non_reader
41133,111.0,1,83.0,male,reader
41134,67.0,1,77.0,male,non_reader
41135,1465.0,1,422.0,unknown,reader
41136,99.0,1,72.0,female,non_reader
41137,58.0,1,25.0,male,non_reader
41138,102.0,1,211.0,male,non_reader
41139,347.0,1,333.0,unknown,non_reader
41140,89.0,1,110.0,female,non_reader
41141,10180.0,1,11118.0,unknown,reader
41142,37.0,1,66.0,male,non_reader
41143,41.0,1,303.0,male,non_reader
41144,5.0,1,18.0,female,new_user
41145,38.0,1,56.0,male,non_reader
41146,2071.0,1,127.0,unknown,reader
41147,14.0,1,18.0,male,non_reader
41148,33.0,1,53.0,female,non_reader
41149,1549.0,1,677.0,male,reader
41150,91.0,1,239.0,unknown,non_reader
41152,271.0,1,96.0,male,reader
41153,48.0,1,62.0,female,non_reader
41154,84.0,1,28.0,male,non_reader
41156,7.0,1,2.0,unknown,new_user
41157,56.0,1,56.0,female,non_reader
41159,20.0,1,57.0,male,non_reader
41160,69.0,1,139.0,male,non_reader
41161,176.0,1,118.0,male,non_reader
41162,226.0,1,169.0,unknown,non_reader
41163,21.0,1,18.0,male,non_reader
41164,2.0,1,46.0,male,non_reader
41165,19.0,1,24.0,male,non_reader
41166,303.0,1,109.0,unknown,non_reader
41167,71.0,1,23.0,male,non_reader
41168,3289.0,1,1675.0,male,contributor
41170,133.0,1,208.0,male,non_reader
41171,8.0,1,16.0,unknown,non_reader
41173,15.0,1,11.0,unknown,non_reader
41174,401.0,1,75.0,male,non_reader
41175,53.0,1,10.0,male,new_user
41176,116.0,1,39.0,female,non_reader
41177,124.0,1,26.0,male,non_reader
41179,48.0,1,35.0,male,non_reader
41180,537.0,1,50.0,male,non_reader
41181,28.0,1,32.0,female,non_reader
41182,164.0,1,16.0,male,non_reader
41183,101.0,1,14.0,unknown,non_reader
41184,579.0,1,229.0,female,non_reader
41185,6413.0,1,4524.0,male,reader
41186,1.0,1,10.0,male,non_reader
41187,2177.0,1,1391.0,unknown,reader
41188,16.0,1,7.0,unknown,new_user
41189,35.0,1,64.0,unknown,non_reader
41190,313.0,1,91.0,female,reader
41191,716.0,1,273.0,male,reader
41192,58.0,1,1.0,female,new_user
41193,478.0,1,272.0,male,non_reader
41194,586.0,1,675.0,unknown,reader
41195,14.0,1,16.0,male,non_reader
41196,60.0,1,288.0,male,non_reader
41197,23.0,1,3.0,male,new_user
41198,89.0,1,23.0,female,non_reader
41199,229.0,1,294.0,unknown,non_reader
41200,4.0,1,59.0,male,non_reader
41201,11.0,1,4.0,unknown,non_reader
41202,99.0,1,189.0,female,non_reader
41204,268.0,1,166.0,male,non_reader
41205,121.0,1,207.0,male,non_reader
41207,7.0,1,13.0,male,non_reader
41208,6.0,1,8.0,unknown,non_reader
41209,18.0,1,8.0,unknown,non_reader
41210,133.0,1,92.0,male,non_reader
41211,80.0,1,77.0,male,non_reader
41212,119.0,1,80.0,male,non_reader
41213,4.0,1,75.0,unknown,non_reader
41214,72.0,1,150.0,female,non_reader
41215,706.0,1,549.0,female,reader
41216,12.0,1,2.0,male,new_user
41217,17.0,1,1.0,male,new_user
